,account length,area code,international plan,voice mail plan,number vmail messages,total day calls,total eve calls,total night calls,total intl calls,customer service calls,churn,Princ_Comp_0,Princ_Comp_1,Princ_Comp_2,Princ_Comp_3
1650,91,408,0,1,31,78,98,114,2,1,False,-2.4208542121600263,-0.40533386051619974,-2.6901572834394325,0.3252333626567104
1651,64,415,1,0,0,134,87,132,9,1,True,-1.1820882511333686,2.587219490946404,-1.7142563964446043,-3.5768073661567947
1652,176,415,0,1,23,130,74,104,6,1,False,-2.685425719830372,1.0706402760650753,-0.6469959182019147,1.5430378760342074
1653,93,510,1,0,0,78,106,103,2,1,True,1.2561092805684662,-0.5213249351772133,-1.2622749352021227,-0.4394128247006635
1654,84,510,0,1,12,87,73,114,2,1,False,2.339065231094319,1.7400088610447622,-0.9812042780697183,-0.23488168736155274
1655,138,510,0,0,0,102,106,75,3,3,False,1.367696743882121,-1.3022549509868477,0.1920209231620046,2.6538856654135654
1656,101,415,0,1,28,132,107,120,5,1,False,1.9186837129231682,-0.8560092276670567,2.249787420140695,-0.23488168736155274
1657,136,408,0,0,0,79,113,75,11,2,False,0.9732835607944377,1.198771860418025,-0.6529001073947368,2.1472489773943724
1658,111,510,0,0,0,80,94,107,3,2,False,-0.29916485829547235,1.7430439884677464,1.2620781547602222,1.942717840055261
1659,132,408,0,1,36,93,75,92,5,0,False,-0.5742764550897163,1.2454471935640468,-1.945296786678902,-1.7547917514191327
1660,128,415,0,0,0,91,60,112,2,3,False,-1.7533916229696545,0.5097979944923526,-1.6141958626483934,-2.2614284394383257
1661,92,408,0,1,38,96,144,108,1,1,False,-1.6207239814082024,1.1520965272720034,0.2552579451235187,0.6808172753358622
1662,197,415,1,0,0,80,115,95,5,5,True,1.3628085870464508,-0.5953164151300913,-0.7529606411909482,-1.7547917514191327
1663,191,408,0,0,0,104,120,83,7,1,False,0.46163098210487125,-1.121377778641908,0.26706632350916376,-0.33245610070252424
1664,99,415,0,1,33,93,102,96,1,2,False,0.01734331954180862,-1.0415621384498828,-0.9826026547474827,-0.18140332536248283
1665,106,415,0,1,31,125,110,101,4,3,False,-0.457800834940392,2.163614175995583,-2.38546986953574,-1.0436239260608284
1666,88,415,0,0,0,82,67,79,4,2,False,0.8202995164377471,-3.0043870766510024,0.9646933067271157,1.942717840055261
1667,78,415,0,0,0,85,105,119,1,0,False,-0.34621337162673693,0.8052717250902238,-1.9939286768992441,0.02312781197662801
1668,98,408,0,0,0,99,87,130,6,1,False,0.20966175424998018,0.7298857287292638,-0.31589499417140554,1.2315500146969571
1669,17,408,0,1,35,123,74,130,10,1,False,-0.4865951361679738,-1.9415183563435148,0.25385956844575497,1.080497239356916
1670,56,415,0,1,24,87,76,98,3,1,False,1.5080785084233574,0.47362256002336445,1.839135283247969,-1.2481550633999392
1671,84,415,0,0,0,105,60,74,6,2,False,1.2877295479401631,-2.1480710644804075,2.922399269909594,-1.9058445267591737
1672,95,510,0,0,0,96,61,105,3,2,False,-0.6136108454411969,0.9032981298201538,-0.7779757746400012,-1.7547917514191327
1673,16,415,0,0,0,83,122,80,8,5,False,0.13175674899957773,-2.226492188264352,-0.8147992864746986,-0.13730727402058115
1674,76,510,1,0,0,120,96,67,1,1,True,-1.5898674894890648,-0.8590443550900406,0.5408344147709809,0.174180587316669
1675,93,415,0,0,0,95,100,71,3,0,False,0.9887118067540068,-0.5591409806611033,0.7336529164928178,0.02312781197662801
1676,83,408,0,0,0,96,78,123,5,2,False,1.1676641861941646,0.9425086917121255,-1.1003757561221608,1.2850283766960264
1677,123,415,0,0,0,119,51,77,10,1,False,0.4328366808772892,-1.3505708951477715,-0.9134614435931463,0.6273389133367924
1678,64,408,0,0,0,116,110,91,8,1,False,0.8897266232558062,-0.7640530777830948,2.027447972454747,0.6808172753358622
1679,82,510,0,0,0,73,120,102,6,0,True,-3.8961611550820074,-0.20485140722527445,1.8523420383113778,-0.18140332536248283
1680,107,510,0,0,0,97,131,106,1,2,False,-0.38272179583410354,0.40873646233943844,-0.6323907864607424,-1.2481550633999392
1681,110,510,0,0,0,93,106,105,4,1,False,1.243507000753012,-2.000334199181472,-0.22453540292354368,1.5871339273761091
1682,96,408,0,1,29,91,75,55,3,1,False,0.7732510031064818,1.1595612985260528,0.7600664266196343,0.8759661020178052
1683,47,415,0,1,30,93,140,118,4,2,False,-0.43672065669259413,-1.1274480334878763,0.7027335938509426,-1.345729476740911
1684,115,510,0,0,0,107,96,99,4,2,False,2.079381880259644,1.5591316886998228,-1.4404883051827864,-1.9593228887582428
1685,69,415,0,0,0,88,86,83,5,3,False,0.939601102731186,1.6510878385837844,-0.1922177036039047,-0.2883600493606226
1686,163,408,0,1,40,56,91,74,3,2,False,-1.3533265075937426,-0.3012372009403019,1.8905639268238386,-1.0436239260608284
1687,90,415,0,0,0,80,105,111,5,3,False,3.6865926892905168,1.2741578567789849,-0.7220413185490734,-2.003418940100145
1688,98,415,0,0,0,107,103,110,4,3,False,2.777700961369153,0.4073419459313568,-0.7147387526784872,-0.13730727402058115
1689,90,408,0,1,39,89,91,65,5,1,False,2.206397589532867,-0.5047547816542114,-0.09806135900051531,-0.5904656000407049
1690,174,415,0,1,15,143,115,109,9,1,False,-1.091580966067512,-0.2680968938942975,0.5849604924762647,-1.0971022880598982
1691,95,415,0,0,0,120,120,61,4,2,True,-2.316980871826156,-0.9117899430820302,-0.602869840496631,1.4895595140351376
1692,79,415,0,0,0,114,111,88,7,1,True,-2.2987266597224734,0.43137687070840863,1.783200827157041,1.9961962020543311
1693,123,415,0,1,27,127,105,124,5,1,False,-0.49148329300364363,-1.340070996470738,-0.7751790212844736,-1.1505806500589677
1694,99,415,0,0,0,75,111,98,7,7,True,1.6687766757598326,-0.4776847294541753,1.5108311125729874,-0.6439439620397744
1695,114,415,0,0,0,100,102,120,5,2,False,-0.579928387377945,0.14804364980247375,2.542666455658744,-1.5502606140800215
1696,141,510,0,0,0,113,81,107,6,1,False,-0.9301190232784772,0.010806683180571533,-1.3168110146152865,-1.0971022880598982
1697,132,408,0,0,0,107,121,79,2,1,False,0.2567102675812454,-0.23495658684829418,0.14478740961942663,-0.6439439620397744
1698,133,510,0,0,0,85,116,80,4,0,False,-0.569388298254046,0.8806577214511836,2.3880698424493683,2.1472489773943724
1699,133,408,0,0,0,133,140,84,3,4,False,-1.0733267539638287,1.1369208901570833,-1.0930731902515742,0.9294444640168746
1700,93,510,0,1,32,117,61,85,5,2,False,-1.0108499946729945,2.3972369363325123,-0.22904121543860234,0.4228077759976815
1701,34,415,0,0,0,89,71,76,10,2,True,-2.95847512593306,-1.994263944335504,-0.6337891631385065,-0.38593446270159404
1702,140,415,0,0,0,108,84,74,3,4,True,1.544586932630724,-1.0987373702729382,0.43486969178194745,1.2850283766960264
1703,96,415,0,1,26,96,84,105,2,2,False,0.10296244777199533,-0.1565354630643498,-0.6396933523313286,-0.4394128247006635
1704,144,510,0,0,0,95,90,90,5,1,True,-2.564061942845378,-1.1078427525418901,-2.261792578968239,-0.688040013381676
1705,24,408,0,1,29,105,114,105,2,3,False,-1.467739937051512,0.28364000540947293,-2.0085338086404163,1.5430378760342074
1706,54,415,0,0,0,113,156,117,3,1,False,-2.441934390407824,2.269105351979563,1.8655487933747859,-0.7415183753807458
1707,50,408,0,0,0,129,94,88,9,5,True,1.2638234035482507,1.1294561189030332,0.16840416639071606,2.3517801147334834
1708,92,415,0,1,23,83,129,110,3,4,False,0.3212492175636345,-1.6068340638536713,-2.3618531127644506,-0.4835088760425651
1709,96,408,0,0,0,68,53,67,3,3,False,-0.4655149579201759,-1.3806760747707916,-0.5514411969207615,-0.13730727402058115
1710,146,415,0,0,0,93,71,115,7,2,False,0.2664865812525851,-0.8350094303129889,1.9273874386585357,0.6273389133367924
1711,138,415,1,1,17,116,88,99,4,0,False,-1.1792622849892542,0.7690962906212356,-1.5405488389789979,-0.7415183753807458
1712,102,408,0,0,0,73,114,116,5,4,False,0.1366449058352473,-0.3539827889322914,-1.0121236007115937,-0.03035055002244187
1713,76,510,0,0,0,84,80,87,3,5,True,1.300331827755617,0.654499732368304,0.7836831833909239,1.3826027900369986
1714,99,415,0,0,0,66,104,82,2,3,False,-0.5251657510668956,2.596324873215356,0.919168852344068,-0.5904656000407049
1715,83,510,0,1,36,87,105,109,4,0,False,2.1783670637578436,-1.6913254424835829,0.7763806175203369,-1.5502606140800215
1716,36,510,0,1,25,110,67,74,2,1,False,0.7002341546917489,-1.1666585953798483,-1.4964227612737144,0.573860551337723
1717,70,510,0,0,0,102,133,93,3,1,False,1.2954436709199475,-0.21535130590230758,0.8528243945452598,-2.0568973020992147
1718,109,415,1,0,0,85,131,84,8,2,True,-2.301552625866588,1.4053245685549183,2.7149756364465856,0.2717550006576405
1719,100,415,0,0,0,152,115,88,5,2,False,-0.22691178533329806,1.4685700552239427,-0.5896630854332225,-2.5100556281193382
1720,104,408,0,0,0,97,111,131,1,1,False,0.2384560554775622,1.0841753021650933,0.2743688893797495,2.0937706153953024
1721,106,415,0,0,0,124,116,76,3,1,False,-0.3019908244395865,0.007771555757587891,0.8160008827105623,1.0364011880150144
1722,84,510,0,0,0,96,113,134,1,1,False,2.713162011386763,0.5882191182762964,-0.19812189279672665,-1.0436239260608284
1723,80,510,0,0,0,123,75,75,7,2,False,0.7781391599421518,-2.101395731334386,1.1324966749998995,-0.33245610070252424
1724,100,510,0,0,0,87,56,77,4,1,False,1.6590003620884928,2.50133359590841,-0.8575269875022183,1.5871339273761091
1725,99,408,0,0,0,86,105,131,4,2,False,1.3234741966949701,-0.08114946670339002,2.286610931975393,-1.9593228887582428
1726,50,510,0,0,0,108,103,126,5,1,False,1.2483951575886822,-0.43240391271623524,-0.134884870835213,-0.38593446270159404
1727,105,415,0,0,0,48,119,53,2,1,False,2.0351593330724933,1.1686666807950052,1.6300025906254292,-0.9901455640617586
1728,113,415,0,1,23,104,67,76,5,4,False,0.7992193381899495,-0.9706057859199885,0.025615931566984995,0.369329413998612
1729,111,415,0,1,36,123,105,85,4,2,False,2.154460919365932,0.8475174144051799,-0.9753000888768965,-1.6037389760790914
1730,161,408,0,0,0,121,46,131,3,2,False,1.8765233564275727,-1.5449830935927285,1.294395854079861,-1.1946767014008692
1731,70,415,0,0,0,95,111,104,7,0,True,-1.3772326519856548,-2.8566502113520658,1.529942056829218,-1.345729476740911
1732,97,415,0,1,43,105,115,100,5,3,False,1.5235067543829266,-1.652114880591611,0.6026730600547312,0.9829228260159442
1733,130,510,0,0,0,70,99,83,6,0,False,1.4407135922968537,-1.9445534837664986,1.0810680314240297,3.4091495421137705
1734,92,415,0,0,0,101,100,99,3,1,False,0.5732184454185261,-2.7224483721531487,0.4480764468453558,-1.8082701134182024
1735,119,408,0,0,0,68,88,93,1,0,False,1.4407135922968537,-0.17007048916436815,-1.2167504808190748,-2.3149068014373957
1736,115,415,0,0,0,125,74,141,6,1,True,-2.768982657369003,-0.13085992727239593,-0.26586472727329963,1.6940906513742484
1737,134,415,0,0,0,95,101,60,6,0,False,0.9887118067540068,-0.12946541086431432,0.4922025245506392,0.7249133266777638
1738,127,408,0,1,25,91,64,99,3,0,False,0.17597929618672825,-1.249509362994858,2.7723084692152775,2.751460078754537
1739,80,415,0,0,0,120,147,140,1,2,True,-2.309266748846372,-2.790369597260059,-0.9457791429127852,2.2448233907353434
1740,153,415,0,1,31,130,103,105,6,0,False,-1.005961837837325,1.8620701905517438,-2.2927119016101143,0.4228077759976815
1741,85,415,0,0,0,114,83,78,5,3,False,-1.961138303637395,0.17814882942549345,2.1188075637026085,3.3115751287727995
1742,79,415,0,0,0,124,95,55,5,1,False,3.5806571582650912,-0.2802374035862342,1.0369419537187468,-0.5904656000407049
1743,35,415,0,0,0,87,78,123,2,1,False,-2.104346034322747,-1.5932990377536536,-1.945296786678902,2.2448233907353434
1744,120,408,0,1,26,94,88,132,3,0,False,-1.5484709084460289,-1.6294744722226409,1.0383403303965106,1.2850283766960264
1745,68,510,0,0,0,94,129,117,1,0,False,-1.2185966753407347,0.9093683846661215,-0.34091012762045814,0.02312781197662801
1746,60,408,0,0,0,147,89,98,6,1,True,0.012455162706138417,-0.2214215607482764,1.3239168000439723,-1.6572173380781607
1747,120,510,0,0,0,110,103,132,5,1,False,0.5655043224387415,0.11022760431858315,-1.2858916919734114,0.12070222531759914
1748,71,510,0,1,23,82,136,154,7,1,False,0.10578841391611003,-1.615939446122623,1.8891655501460745,-1.9593228887582428
1749,124,415,0,0,0,107,112,102,3,3,False,0.58093256839831,0.9259385381891236,-0.3364043151053995,0.7249133266777638
1750,23,510,0,0,0,74,95,126,2,1,True,1.7312534350506665,0.8972278749741854,1.7345689369366986,1.6940906513742484
1751,225,415,0,0,0,142,63,103,2,1,False,-0.07598993166816263,-1.2691146439408436,0.4789957694872308,0.7249133266777638
1752,181,415,1,0,0,83,83,98,3,0,True,0.4798851942085543,2.136544123795547,1.7095538034876459,-1.9593228887582428
1753,63,415,0,0,0,92,102,120,2,2,False,0.9676316285062089,-0.20485140722527445,0.7836831833909239,1.3826027900369986
1754,54,415,1,0,0,108,108,111,2,2,True,-0.2788484555002334,-1.6369392434766907,-1.6597203170314403,0.2717550006576405
1755,80,408,1,1,15,110,120,82,5,1,False,0.5318218643754895,0.8475174144051799,-1.670130318739321,-0.8390927887217174
1756,118,408,1,1,39,106,111,103,6,1,False,0.6742658196082815,2.166649303418567,-2.32363122425199,0.5297644999958213
1757,42,408,1,0,0,127,94,114,6,2,False,-0.024053261501227545,0.7359559835752322,-0.9944110331331268,-0.8925711507207872
1758,134,408,0,0,0,105,90,108,7,0,False,-0.5953566333375138,-0.6676672840680675,1.4844176024461702,-0.9460495127198567
1759,66,415,0,1,35,100,93,108,6,0,False,-0.2865625784800177,-1.6822200602146309,0.24205119006011047,0.6808172753358622
1760,66,415,0,0,0,102,109,95,6,2,False,-0.6578333926283474,-0.8847198908819945,1.6522209707189535,0.5297644999958213
1761,127,415,0,1,28,124,113,127,2,1,False,-1.4494857249478281,-0.9993164491349266,1.126592485807077,1.2850283766960264
1762,146,510,0,0,0,77,128,83,3,0,False,-0.24722818812853697,1.2575877032559828,-0.41595552796761687,1.4360811520360675
1763,93,408,0,1,42,101,84,106,1,1,False,0.3346152728316479,-2.01386922528149,-0.8370176665682236,-0.6439439620397744
1764,77,415,0,0,0,87,83,91,4,0,True,-1.698628986658605,-1.4817376069237054,1.0765622189089716,1.3826027900369986
1765,111,415,0,0,0,125,67,101,2,4,True,1.2252527886493292,-0.5605354970691849,-2.039453131282291,-1.2481550633999392
1766,125,415,0,0,0,64,121,96,7,2,False,-0.06544984254426407,1.706868553998758,-0.8193050989897571,-0.688040013381676
1767,115,510,0,1,14,86,90,120,3,2,False,-0.3251331933789395,3.1314916189961246,0.7968899384543319,-0.13730727402058115
1768,115,510,1,0,0,110,100,124,2,2,True,1.5003643854435733,-0.536500572292133,-0.5910614621109868,-0.2883600493606226
1769,114,408,0,0,0,101,81,79,2,2,False,-0.34338740548262287,-1.3671410486707734,-1.8893623305879745,0.3252333626567104
1770,106,415,0,0,0,112,114,106,3,0,False,0.5500760764791728,-0.5304303174461651,1.4548966564820596,0.573860551337723
1771,118,415,0,1,39,125,113,99,8,2,False,2.292016717763054,-0.5273951900231816,0.7881889959059819,-1.2481550633999392
1772,59,510,0,0,0,92,88,89,10,1,False,0.6799177518965106,-0.1264302834413301,-2.416389192177615,-1.1505806500589677
1773,87,415,1,1,40,79,74,124,3,1,False,-1.0859290337792828,1.224447396209979,0.6026730600547312,-0.6439439620397744
1774,21,415,0,0,0,81,117,87,1,1,False,-1.6860267068431507,0.9198682833431557,2.255691609333517,1.8451434267142897
1775,142,408,0,1,24,103,65,106,4,0,False,-1.559010997569928,-2.3681587987173187,1.560861379471093,0.369329413998612
1776,62,415,0,0,0,132,100,109,5,0,False,0.19140754214629702,-0.8228689206210528,0.7645722391346925,-0.38593446270159404
1777,149,415,0,0,0,83,97,80,3,3,True,-1.6292018798405454,-1.239009464317824,0.5231218471925144,0.12070222531759914
1778,54,510,0,1,39,82,60,113,10,2,False,1.614777814901342,1.1656315533720214,0.9942142526912271,-0.5369872380416351
1779,112,510,0,0,0,127,71,120,7,1,False,0.1366449058352473,-1.6264393447996572,-0.8502244216316321,-0.5369872380416351
1780,68,510,0,0,0,83,85,129,7,1,False,0.5837585345424247,-0.5561058532381197,0.5040109029362837,-0.8925711507207872
1781,201,415,0,1,21,97,81,125,3,1,False,-0.3174190703991552,-1.0625619358039502,-2.372263114472332,-2.4659595767774367
1782,88,510,0,0,0,76,60,99,1,1,False,-0.9974839394049815,0.8836928488741674,-1.6715286954170852,1.1339756013559856
1783,85,415,0,1,29,97,102,148,3,1,False,0.9136327676477185,1.70079829915279,-0.9930126564553629,-0.33245610070252424
1784,51,415,1,0,0,108,85,92,4,0,True,0.6799177518965106,-0.890790145727963,0.3730310464981971,-1.9593228887582428
1785,45,510,0,1,29,104,101,92,6,2,False,1.1416958511106974,-0.5997460589611571,0.9705974959199377,1.1874539633550554
1786,116,510,0,0,0,69,106,144,5,0,False,0.49531344016812323,1.5108157445388983,2.430797543476887,1.0364011880150144
1787,146,408,0,1,31,91,108,77,2,1,False,-0.5904684765018439,-1.1274480334878763,-0.8752395550806851,1.2315500146969571
1788,63,510,0,1,34,119,91,103,5,1,False,0.7164261761038768,-0.7278776433141069,-0.1435858133835629,-1.0436239260608284
1789,133,510,0,0,0,90,135,99,7,0,False,-1.2368508874444182,3.564202316215898,-2.4222933813704373,2.804938440753607
1790,125,408,0,0,0,115,108,123,3,2,False,-0.3068789812752563,-0.12946541086431432,0.2611621343163413,0.5297644999958213
1791,72,510,0,0,0,111,102,91,3,1,False,1.0617286551687395,-0.2968075571092356,-0.5969656513038089,-0.2883600493606226
1792,130,408,0,0,0,102,107,99,6,0,False,1.3705227100262354,-0.16564084533330226,0.86323439625314,2.0937706153953024
1793,97,415,0,0,0,87,105,123,4,1,False,0.2903927256444973,-1.623404217376673,2.2070597191131758,1.4895595140351376
1794,54,415,0,0,0,73,108,107,5,1,True,-2.773870814204674,-0.6193513399071428,0.08015201098014876,-0.6439439620397744
1795,160,415,0,1,29,121,108,131,4,1,False,0.39426606597836755,-1.724465749529587,-2.1558278559792057,-2.5100556281193382
1796,79,415,0,0,0,90,91,129,4,1,False,0.929061013607287,1.8184299848287062,0.32300077960009166,-1.39920783873998
1797,92,415,0,1,47,95,130,95,11,0,False,0.9915377728981212,-0.1927108975333383,0.07564619846509049,0.02312781197662801
1798,59,415,0,0,0,65,123,94,4,1,False,-0.63675321438055,-1.2917550523098138,0.3862378015616053,-0.8925711507207872
1799,132,510,0,0,0,80,90,90,10,1,False,0.4307744901857341,0.9303681820201897,-3.169950631486495,2.0496745640534004
1800,21,510,0,0,0,110,111,93,4,0,False,-1.1743741281535842,-1.20586915727182,0.5672479248977973,-0.23488168736155274
1801,93,415,0,0,0,103,130,96,6,2,False,0.09524832479221111,0.03648221897252598,1.7640898829008103,0.8759661020178052
1802,147,415,0,1,36,78,105,125,7,5,False,-1.932344002409813,-0.7565883065290451,-2.877071595968447,-1.8082701134182024
1803,101,510,0,0,0,105,75,93,5,1,False,0.1268685921639075,-1.7018253411606166,0.2552579451235187,0.8759661020178052
1804,125,415,1,0,0,118,111,112,2,0,True,-0.1952915179616019,1.123385864057065,1.7595840703857517,0.3252333626567104
1805,63,415,0,0,0,84,137,99,9,3,False,-0.831897615232836,-0.8350094303129889,0.45398063603817773,-0.23488168736155274
1806,107,415,0,0,0,102,117,92,6,0,False,-1.613009858428418,2.0655877712656534,-0.42776390635326134,-0.7415183753807458
1807,110,408,0,0,0,103,123,71,1,3,False,-0.42411837687714,0.03648221897252598,-1.8157153069185799,-1.345729476740911
1808,83,415,0,0,0,100,84,106,2,3,False,-1.3378982616341741,-0.2620266390483297,0.4612832019087639,-1.0971022880598982
1809,117,408,0,0,0,104,119,111,2,1,False,0.4721710712287702,0.12983288526456876,2.628121857713783,-1.8082701134182024
1810,124,415,0,0,0,103,116,153,5,0,False,-0.36935574056609,-1.116948134810842,0.7454612948784622,-0.8390927887217174
1811,115,510,0,0,0,148,87,96,8,3,False,1.8196985294249681,-0.6359214934301451,1.1015773523580248,-2.6170123521174777
