,item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score
1508,ITM11508,Electronics,90.0,58,13.0,2.0,12.19,2.38,0.49,L4,C,123,0.65,160.6,0.11,4,0.75,930,12.1,0.45,2024-03-02,279.3,0.71
1509,ITM11509,Apparel,111.0,18,3.0,4.0,21.73,5.7,0.22,L80,C,115,1.91,129.6,1.79,3,0.73,229,1.71,0.33,2024-08-17,173.74,0.396
1510,ITM11510,Groceries,284.0,26,7.0,7.0,42.47,9.97,0.97,L72,C,46,1.25,79.1,1.47,4,0.8,117,11.72,0.8,2024-03-29,258.54,0.649
1511,ITM11511,Apparel,402.0,78,9.0,2.0,33.84,5.88,0.22,L42,B,116,1.12,15.14,0.43,7,0.8,164,9.91,0.68,2024-03-26,32.68,0.645
1512,ITM11512,Apparel,239.0,67,6.0,9.0,36.91,0.92,0.2,L79,D,138,2.02,32.14,0.6,7,0.95,75,8.93,0.27,2024-04-18,,0.563
1513,ITM11513,Automotive,409.0,66,10.0,6.0,29.78,8.07,0.51,L29,C,69,4.11,148.86,1.13,3,0.77,608,5.45,0.67,2024-04-08,67.34,0.588
1514,ITM11514,Pharma,432.0,71,12.0,7.0,23.03,4.27,0.69,L83,B,76,1.4,80.15,0.34,7,0.73,256,2.6,0.33,2024-03-05,115.14,0.473
1515,ITM11515,Pharma,461.0,61,7.0,6.0,38.19,1.96,0.42,L9,B,88,2.89,73.54,1.59,3,0.88,122,10.06,0.99,,102.77,0.689
1516,ITM11516,Groceries,420.0,70,11.0,5.0,4.33,8.69,0.27,L82,D,120,3.87,178.91,1.6,3,0.91,308,7.6,0.41,2024-08-04,107.81,0.545
1517,ITM11517,Groceries,419.0,49,11.0,9.0,33.98,2.38,0.84,L60,B,57,1.58,102.06,0.67,7,0.79,435,4.05,0.76,2024-02-10,276.42,0.557
1518,ITM11518,Pharma,234.0,47,11.0,5.0,49.86,9.25,0.43,L90,A,156,4.66,180.92,0.23,1,0.88,986,1.61,0.72,2024-12-15,138.06,0.698
1519,ITM11519,Automotive,498.0,52,3.0,7.0,39.23,4.7,0.27,L39,A,97,4.4,178.46,1.98,3,0.93,79,8.54,0.75,2024-08-10,87.71,0.592
1520,ITM11520,Pharma,406.0,72,4.0,7.0,15.24,7.56,0.43,L84,A,49,1.63,25.23,0.58,0,0.8,470,2.77,0.54,2024-04-13,95.38,0.647
1521,ITM11521,Automotive,296.0,28,5.0,9.0,14.61,5.7,0.29,L53,D,143,4.95,189.62,0.23,0,0.86,52,14.01,0.26,2024-11-17,242.97,0.788
1522,ITM11522,Groceries,83.0,59,6.0,9.0,33.69,2.94,0.57,L15,B,105,3.51,24.62,0.73,7,0.74,570,3.11,0.98,2024-03-16,166.34,0.572
1523,ITM11523,Electronics,365.0,42,12.0,7.0,44.9,6.88,0.7,L18,A,172,1.79,193.07,1.94,3,0.71,569,1.45,0.35,2024-10-31,140.35,0.377
1524,ITM11524,Groceries,311.0,22,11.0,7.0,29.32,,0.82,L6,C,70,3.56,,1.61,5,0.99,570,4.67,0.82,2024-05-12,278.78,0.563
1525,ITM11525,Groceries,264.0,87,12.0,3.0,26.84,7.81,0.3,L5,B,14,3.5,154.56,1.01,4,0.79,937,3.45,0.31,2024-06-12,279.7,0.485
1526,ITM11526,Apparel,489.0,71,8.0,8.0,8.86,6.24,0.25,L39,A,46,3.23,144.17,0.68,9,0.78,450,12.08,0.42,,229.27,0.553
1527,ITM11527,Apparel,81.0,52,3.0,7.0,36.06,9.91,0.12,L64,B,148,3.7,108.51,0.9,5,0.99,713,5.05,0.65,2024-02-14,160.22,0.605
1528,ITM11528,Apparel,445.0,58,14.0,9.0,35.41,3.02,0.31,L15,,115,1.71,127.7,0.13,3,0.92,703,4.43,0.53,2024-07-17,43.82,0.676
1529,ITM11529,Apparel,351.0,45,11.0,8.0,48.38,1.09,0.12,L13,C,108,4.91,190.48,1.46,3,0.88,999,14.93,0.97,2024-10-11,215.31,0.763
1530,ITM11530,Automotive,189.0,19,8.0,,15.71,0.81,0.41,L31,B,177,4.36,186.2,0.29,6,0.91,897,3.1,0.88,2024-07-22,246.38,0.65
1531,ITM11531,Pharma,464.0,15,6.0,5.0,38.07,7.25,,L69,A,17,3.86,134.32,1.09,0,0.91,323,,0.94,2024-10-09,257.09,0.69
1532,ITM11532,Electronics,288.0,66,6.0,6.0,22.27,8.39,0.62,L18,,96,0.62,134.97,1.18,8,0.93,521,5.28,0.71,2024-06-15,178.74,0.52
1533,ITM11533,Groceries,286.0,10,5.0,8.0,28.37,6.53,0.45,L50,C,93,3.16,,0.1,9,0.72,984,6.67,0.38,2024-05-21,188.88,0.519
1534,ITM11534,Automotive,73.0,80,9.0,5.0,41.01,9.1,0.18,L59,C,20,3.68,167.44,1.96,2,0.82,421,11.65,0.61,2024-09-23,215.69,0.605
1535,ITM11535,Electronics,35.0,67,5.0,2.0,11.88,7.13,0.46,L48,,80,4.34,,0.67,3,0.79,480,14.38,0.81,2024-08-22,263.44,0.785
1536,ITM11536,Automotive,27.0,30,4.0,9.0,17.8,4.02,0.29,L86,A,103,4.76,166.99,0.25,8,0.72,588,11.69,0.25,2024-01-07,23.17,0.565
1537,ITM11537,Automotive,123.0,89,,3.0,38.89,2.22,0.71,L96,D,132,4.62,134.99,1.72,4,0.82,397,11.17,0.89,2024-12-24,173.33,0.639
1538,ITM11538,Groceries,78.0,65,,3.0,28.95,9.28,0.43,L90,D,150,2.33,66.87,0.39,3,0.88,120,14.88,0.71,2024-11-15,117.04,0.817
1539,ITM11539,Pharma,332.0,96,6.0,6.0,5.53,1.48,,L70,B,115,4.53,46.0,0.15,5,0.75,531,,0.78,2024-10-27,251.62,0.747
1540,ITM11540,Apparel,59.0,29,10.0,7.0,22.08,5.66,0.41,L54,B,58,0.5,24.62,1.04,0,0.79,780,2.95,0.76,2024-09-24,48.81,0.645
1541,ITM11541,Pharma,256.0,63,3.0,5.0,29.75,3.48,0.3,L76,D,16,2.08,121.34,0.35,9,0.89,851,7.46,0.88,2024-08-02,273.81,0.638
1542,ITM11542,Groceries,462.0,34,7.0,2.0,45.57,3.08,0.82,L96,A,110,1.01,63.97,1.97,0,0.87,305,8.05,0.27,2024-02-27,45.96,0.538
1543,ITM11543,Groceries,405.0,37,11.0,5.0,10.24,6.64,0.99,L94,C,162,4.47,129.8,0.12,4,0.96,152,5.27,0.5,2024-07-31,35.9,0.67
1544,ITM11544,Groceries,113.0,14,3.0,9.0,40.49,2.7,0.12,L20,B,160,4.68,21.14,0.2,4,0.94,196,3.3,0.6,2024-03-17,110.48,0.652
1545,ITM11545,Electronics,241.0,30,13.0,9.0,7.4,9.21,0.72,L54,A,60,1.65,81.38,1.68,8,0.99,951,,0.64,2024-03-16,,0.544
1546,ITM11546,Pharma,223.0,27,6.0,7.0,12.87,4.36,0.34,L84,C,14,2.15,59.51,0.56,0,0.88,719,4.88,0.95,2024-10-17,193.8,0.775
1547,ITM11547,Pharma,157.0,56,8.0,7.0,12.92,6.94,0.16,L13,C,22,4.93,80.36,1.83,2,0.91,909,9.75,0.23,2024-10-28,17.67,0.535
1548,ITM11548,Automotive,319.0,79,,9.0,44.0,7.41,0.11,L63,A,51,3.05,20.31,0.69,2,0.96,189,5.52,0.89,2024-10-25,82.29,0.735
1549,ITM11549,Automotive,414.0,66,10.0,4.0,10.75,6.99,0.89,L79,A,134,2.74,,0.23,3,0.95,704,8.09,0.64,2024-02-21,53.26,0.743
1550,ITM11550,Automotive,226.0,28,5.0,9.0,39.56,,0.42,L53,B,142,2.75,32.17,0.12,6,0.92,670,5.72,0.64,2024-02-24,10.29,0.656
1551,ITM11551,Groceries,355.0,74,7.0,5.0,23.63,2.7,1.0,L36,D,160,3.63,12.74,0.64,6,0.85,472,6.76,0.46,2024-10-15,159.33,0.568
1552,ITM11552,Pharma,100.0,12,9.0,6.0,49.96,1.32,0.5,L5,A,71,4.8,189.79,1.0,9,0.78,920,11.25,0.71,,120.52,0.568
1553,ITM11553,Groceries,237.0,51,3.0,5.0,42.12,1.03,0.27,L89,D,138,2.15,46.65,0.1,4,0.96,881,13.37,0.72,2024-05-26,187.85,0.824
1554,ITM11554,Electronics,21.0,30,9.0,3.0,37.25,8.84,0.8,L48,B,83,1.28,167.33,1.2,8,0.93,113,8.12,0.35,2024-10-01,72.75,0.484
1555,ITM11555,Automotive,197.0,49,14.0,2.0,43.67,9.75,0.93,L28,D,123,1.33,193.25,0.73,6,0.95,320,9.54,0.74,2024-06-25,251.01,0.672
1556,ITM11556,Groceries,415.0,76,13.0,8.0,32.07,3.37,0.83,L57,D,63,0.59,111.48,0.84,1,0.74,747,13.1,0.41,2024-07-29,121.12,0.701
1557,ITM11557,Groceries,390.0,34,10.0,6.0,42.34,7.09,0.77,L57,C,125,3.0,109.96,0.6,2,0.79,917,3.01,0.75,2024-05-15,,0.648
1558,ITM11558,Electronics,365.0,64,10.0,4.0,13.8,0.58,0.4,L31,B,140,4.68,79.81,1.11,6,0.83,884,3.27,0.69,2024-07-15,222.42,0.517
1559,ITM11559,Apparel,298.0,93,11.0,2.0,5.79,2.29,0.16,L47,A,92,3.71,,0.54,4,0.95,562,6.03,0.77,2024-12-01,58.19,0.69
1560,ITM11560,Pharma,165.0,61,8.0,2.0,31.18,7.05,0.28,L13,D,139,4.97,,0.36,6,0.97,56,5.33,0.22,2024-09-05,86.08,0.553
1561,ITM11561,Apparel,337.0,53,14.0,8.0,22.3,1.13,,L88,B,58,4.59,38.9,1.79,8,0.79,442,14.81,0.3,2024-10-19,54.88,0.476
1562,ITM11562,Automotive,243.0,94,,3.0,21.9,4.95,0.96,L48,C,40,2.71,79.3,0.84,8,0.91,50,8.9,0.87,2024-11-07,232.74,0.631
1563,ITM11563,Groceries,388.0,65,,3.0,26.81,6.79,0.75,L70,C,83,2.69,165.06,0.25,2,0.72,310,8.33,0.5,2024-08-30,38.28,0.69
1564,ITM11564,Electronics,403.0,64,5.0,3.0,18.71,7.78,0.85,L83,D,126,3.33,44.66,0.54,7,0.82,96,9.1,0.87,2024-01-20,151.81,0.665
1565,ITM11565,Electronics,81.0,96,6.0,6.0,31.68,4.81,0.35,L46,D,12,1.0,148.67,0.69,5,0.85,917,13.25,0.25,2024-03-29,227.47,0.628
1566,ITM11566,Pharma,313.0,79,6.0,5.0,2.5,6.49,0.72,L8,A,133,3.23,,1.56,3,0.93,827,4.41,0.82,2024-05-21,,0.593
1567,ITM11567,Apparel,258.0,86,10.0,2.0,48.52,5.63,0.88,L51,B,172,2.59,20.89,0.14,3,0.97,51,8.15,0.27,2024-07-25,157.52,0.683
1568,ITM11568,Pharma,214.0,96,3.0,5.0,46.31,1.0,0.53,L36,A,94,3.39,14.26,1.01,3,0.8,584,4.79,0.57,2024-03-14,28.47,0.577
1569,ITM11569,Groceries,,82,12.0,,46.83,7.56,0.49,L25,A,173,3.04,76.98,0.87,6,0.86,408,11.93,0.95,2024-11-12,237.03,0.714
1570,ITM11570,Pharma,470.0,90,6.0,3.0,18.89,2.14,0.75,L16,C,73,1.9,141.51,1.94,5,0.89,526,11.88,0.26,2024-11-07,185.16,0.494
1571,ITM11571,Electronics,241.0,75,13.0,5.0,27.06,0.8,0.6,L59,B,169,3.23,72.78,0.44,1,0.8,964,14.4,0.48,2024-12-14,,0.784
1572,ITM11572,Electronics,80.0,28,14.0,2.0,47.75,4.79,0.99,L12,A,27,2.15,136.87,1.29,4,1.0,471,7.26,0.61,2024-12-21,232.08,0.61
1573,ITM11573,Automotive,148.0,92,13.0,2.0,45.21,8.72,0.48,L85,C,43,1.38,136.44,0.48,4,0.96,864,3.22,0.92,2024-07-24,172.58,0.691
1574,ITM11574,Automotive,497.0,16,13.0,7.0,39.72,1.93,0.26,L28,D,65,3.54,163.25,1.14,5,0.79,645,,0.47,2024-01-20,157.5,0.619
1575,ITM11575,Groceries,192.0,72,6.0,4.0,20.96,0.62,0.52,L83,A,76,1.88,28.9,1.15,6,0.85,253,13.47,0.85,2024-07-21,202.32,0.685
1576,ITM11576,Apparel,499.0,51,3.0,6.0,28.65,1.54,,L82,D,100,4.5,119.65,0.24,7,0.77,276,4.29,0.77,2024-06-18,271.0,0.601
1577,ITM11577,Pharma,175.0,51,5.0,5.0,39.85,3.95,0.61,L77,B,76,1.4,21.87,0.97,9,0.85,997,4.87,0.45,2024-12-19,195.16,0.448
1578,ITM11578,Groceries,424.0,68,7.0,6.0,14.38,6.01,0.21,L3,A,119,3.2,43.43,0.98,7,0.9,813,5.39,0.47,2024-05-01,238.61,0.508
1579,ITM11579,Automotive,397.0,29,8.0,,31.7,2.33,0.95,L7,D,176,3.07,71.85,0.71,4,0.73,866,7.32,0.35,2024-01-26,149.28,0.563
1580,ITM11580,Pharma,129.0,82,11.0,6.0,41.57,8.12,0.87,L43,D,175,1.39,144.4,0.63,1,0.96,200,12.61,0.75,2024-08-31,180.98,0.827
1581,ITM11581,Automotive,288.0,26,11.0,8.0,35.67,7.66,0.24,L32,B,49,2.48,195.04,0.53,9,0.88,296,3.02,0.65,2024-05-17,62.24,0.513
1582,ITM11582,Pharma,430.0,36,11.0,9.0,24.49,7.11,0.26,L17,C,156,3.54,75.08,0.11,7,1.0,867,10.81,0.32,2024-07-09,151.67,0.657
1583,ITM11583,Apparel,375.0,56,13.0,7.0,29.65,5.13,0.56,L73,C,142,1.93,109.02,0.1,5,0.71,66,5.94,0.7,2024-01-11,53.18,0.651
1584,ITM11584,Groceries,,11,3.0,6.0,49.45,3.97,,L27,A,151,1.01,59.22,1.22,2,0.95,353,3.74,0.6,2024-06-21,145.44,0.598
1585,ITM11585,Pharma,297.0,72,14.0,9.0,30.5,4.07,0.3,L9,D,100,3.27,,0.65,3,0.94,938,5.74,0.27,2024-06-04,28.84,0.594
1586,ITM11586,Electronics,93.0,71,11.0,9.0,39.5,5.28,0.15,L98,C,58,1.51,79.65,0.42,0,0.74,563,8.47,0.96,2024-06-08,,0.811
1587,ITM11587,Electronics,456.0,28,10.0,7.0,36.6,1.23,0.59,L71,A,73,3.57,101.5,1.4,2,0.8,246,13.9,0.87,2024-05-23,93.15,0.739
1588,ITM11588,Pharma,482.0,26,4.0,2.0,35.37,6.98,,L27,D,121,4.28,117.88,1.1,3,0.97,495,9.8,0.26,2024-09-08,254.08,0.607
1589,ITM11589,Pharma,226.0,78,13.0,8.0,36.1,3.84,0.32,L76,A,109,1.06,140.39,1.84,1,0.86,390,9.5,0.95,2024-12-22,119.12,0.685
1590,ITM11590,Pharma,407.0,48,3.0,5.0,23.27,2.64,0.77,L28,B,113,2.47,21.41,1.68,5,0.82,830,2.52,0.93,2024-12-16,276.15,0.516
1591,ITM11591,Electronics,499.0,91,3.0,7.0,24.23,3.14,0.96,L30,A,172,2.5,,1.48,7,0.97,110,2.12,0.23,2024-02-20,147.14,0.38
1592,ITM11592,Electronics,298.0,80,14.0,4.0,23.93,2.21,0.22,L43,B,14,3.35,91.92,0.34,5,0.73,316,2.81,0.36,2024-04-26,256.17,0.521
1593,ITM11593,Pharma,,90,,9.0,2.63,9.06,0.56,L100,D,128,2.0,35.42,1.37,9,0.84,146,2.34,0.76,2024-03-09,96.21,0.434
1594,ITM11594,Automotive,345.0,48,11.0,,12.81,2.11,0.15,L19,D,97,2.38,49.53,1.42,2,0.9,332,9.07,0.95,2024-06-02,140.96,0.709
1595,ITM11595,Automotive,491.0,45,9.0,9.0,8.57,8.89,0.29,L77,D,176,0.55,177.94,1.55,8,0.88,296,7.34,0.86,,193.76,0.531
1596,ITM11596,Apparel,359.0,49,7.0,8.0,44.44,5.94,0.18,L1,A,136,1.05,175.64,0.6,3,0.78,84,1.07,0.43,2024-06-13,85.01,0.536
1597,ITM11597,Groceries,376.0,54,,4.0,14.47,8.74,0.46,L36,D,33,3.06,16.33,1.32,5,0.87,835,,0.23,2024-05-17,200.63,0.467
1598,ITM11598,Automotive,359.0,13,4.0,2.0,7.78,5.0,0.84,L19,D,177,1.47,140.99,1.27,3,0.91,518,2.78,0.58,2024-08-01,93.69,0.548
1599,ITM11599,Electronics,223.0,34,3.0,2.0,6.87,9.31,0.62,L17,B,116,1.15,115.3,0.83,3,0.88,117,14.83,0.27,2024-11-05,150.44,0.685
1600,ITM11600,Automotive,180.0,78,,3.0,35.3,2.51,0.3,L70,D,59,1.96,188.57,1.36,1,0.91,238,7.44,0.4,2024-11-26,16.78,0.605
1601,ITM11601,Apparel,47.0,39,3.0,6.0,1.3,5.77,0.14,L33,,67,1.24,182.52,0.26,9,0.78,90,6.97,0.71,2024-02-15,32.67,0.585
1602,ITM11602,Apparel,411.0,85,5.0,3.0,24.09,1.7,,L23,,10,0.77,120.12,1.32,1,0.95,657,10.02,0.6,2024-04-06,75.86,0.692
1603,ITM11603,Groceries,276.0,77,8.0,8.0,6.82,4.75,0.22,L15,C,176,1.78,36.4,1.25,1,0.83,732,6.0,0.5,2024-08-14,243.88,0.601
1604,ITM11604,Automotive,184.0,97,10.0,4.0,42.63,5.91,0.41,L85,D,147,1.24,97.36,0.5,1,1.0,994,11.02,0.94,,201.51,0.865
1605,ITM11605,Electronics,82.0,38,5.0,9.0,47.96,6.25,0.56,L4,A,11,4.1,147.78,1.65,7,0.71,956,13.67,0.35,2024-07-27,269.1,0.489
1606,ITM11606,Electronics,41.0,82,12.0,5.0,47.98,3.97,0.91,L17,B,72,0.78,190.83,1.76,9,0.81,116,7.98,0.59,,272.37,0.43
1607,ITM11607,Pharma,89.0,77,11.0,3.0,22.66,1.23,0.17,L2,D,25,3.86,79.13,0.5,3,0.75,996,6.36,0.66,2024-09-21,118.65,0.657
1608,ITM11608,Electronics,400.0,60,12.0,2.0,32.58,6.73,0.7,L46,A,46,2.22,159.09,0.24,3,0.87,357,8.31,0.46,2024-07-10,116.58,0.693
1609,ITM11609,Groceries,424.0,33,7.0,6.0,30.39,5.14,0.11,L31,,25,3.54,139.83,1.25,9,0.77,168,9.45,0.76,2024-01-29,252.37,0.527
1610,ITM11610,Groceries,115.0,23,9.0,9.0,18.15,,0.67,L76,B,96,0.74,24.88,1.01,9,0.92,902,12.87,0.89,2024-09-20,133.67,0.653
1611,ITM11611,Electronics,182.0,78,10.0,4.0,22.76,9.39,0.6,L42,A,99,4.64,116.02,0.91,2,0.96,732,6.52,0.63,2024-03-22,258.59,0.674
1612,ITM11612,Electronics,98.0,27,5.0,,4.15,9.58,0.83,L3,A,89,3.95,44.87,1.55,4,0.76,235,1.72,0.83,2024-02-03,156.72,0.506
1613,ITM11613,Pharma,24.0,51,4.0,8.0,39.99,8.64,0.58,L23,C,36,1.13,139.87,1.94,3,0.75,119,9.83,0.25,2024-06-08,133.17,0.477
1614,ITM11614,Electronics,335.0,66,4.0,8.0,12.8,8.52,0.42,L34,C,120,1.48,125.92,1.01,6,0.96,806,14.82,0.32,2024-12-29,90.93,0.633
1615,ITM11615,Pharma,139.0,92,7.0,2.0,23.57,1.44,0.32,L7,D,73,3.4,194.88,0.11,9,0.81,974,12.96,0.57,2024-09-16,46.68,0.658
1616,ITM11616,Pharma,321.0,21,3.0,,24.55,9.94,0.18,L17,C,106,4.65,187.72,1.23,6,0.83,720,11.62,0.94,2024-07-25,162.51,0.666
1617,ITM11617,Electronics,197.0,91,4.0,8.0,28.47,4.3,,L95,A,169,2.51,11.78,1.34,5,0.77,333,3.47,0.63,2024-03-10,104.32,0.492
1618,ITM11618,Apparel,195.0,26,11.0,,41.08,2.05,0.9,L54,,146,2.69,25.21,1.67,6,0.83,668,11.48,0.55,2024-09-25,82.34,0.542
1619,ITM11619,Apparel,409.0,39,9.0,,34.9,8.21,0.56,L68,B,20,1.57,156.14,0.48,6,0.77,995,2.14,0.68,2024-10-18,59.2,0.551
1620,ITM11620,Pharma,236.0,97,8.0,6.0,33.49,2.64,0.77,L15,A,79,2.22,140.27,1.1,7,0.9,597,7.91,0.3,2024-01-15,122.7,0.495
1621,ITM11621,Electronics,75.0,84,11.0,9.0,26.81,5.5,0.37,L96,D,167,1.79,162.18,0.95,0,0.85,397,6.19,0.72,2024-03-29,171.2,0.702
1622,ITM11622,Apparel,385.0,32,9.0,5.0,5.7,1.72,0.5,L9,B,152,2.08,60.69,1.36,2,0.94,964,13.67,0.28,2024-04-08,252.74,0.65
1623,ITM11623,Electronics,206.0,90,13.0,8.0,20.7,5.01,0.39,L61,B,57,0.59,171.37,0.22,2,0.79,244,3.24,0.66,2024-04-12,247.86,0.671
1624,ITM11624,Electronics,251.0,10,7.0,5.0,47.91,5.8,0.2,L58,B,103,0.68,94.06,1.78,4,0.85,829,12.04,0.77,2024-01-30,257.97,0.627
1625,ITM11625,Electronics,274.0,88,11.0,9.0,49.78,4.74,0.48,L100,A,85,3.56,59.76,1.07,9,0.78,533,1.68,0.53,2024-05-07,177.11,0.397
1626,ITM11626,Automotive,432.0,41,8.0,8.0,36.79,1.16,0.79,L47,A,69,3.57,12.02,1.77,6,0.98,637,10.82,0.93,,172.27,0.629
1627,ITM11627,Electronics,474.0,18,8.0,6.0,12.15,5.11,0.46,L66,D,77,1.99,175.56,0.75,9,0.86,329,5.11,0.32,2024-08-21,272.49,0.449
1628,ITM11628,Automotive,123.0,24,13.0,6.0,5.99,4.95,0.69,L76,C,66,4.48,,1.34,5,0.75,882,14.66,0.34,2024-01-26,93.68,0.579
1629,ITM11629,Pharma,96.0,37,6.0,7.0,21.32,2.99,0.78,L14,,73,1.7,195.32,1.92,3,0.78,397,10.4,0.61,,52.18,0.565
1630,ITM11630,Apparel,249.0,33,14.0,5.0,42.97,9.26,0.39,L58,C,89,2.28,145.79,1.89,5,0.72,641,5.32,0.95,2024-12-26,34.0,0.516
1631,ITM11631,Apparel,421.0,69,3.0,4.0,36.37,4.47,0.82,L65,C,96,3.79,25.28,1.89,6,0.71,966,,0.51,2024-04-11,265.5,0.392
1632,ITM11632,Apparel,277.0,44,7.0,,44.31,8.71,0.41,L29,B,176,3.85,121.76,0.18,3,0.86,527,9.95,0.94,2024-05-20,117.81,0.815
1633,ITM11633,Apparel,283.0,95,13.0,6.0,31.17,1.54,0.33,L79,,129,4.38,13.25,0.87,7,0.8,147,4.82,0.75,2024-07-07,154.63,0.547
1634,ITM11634,Apparel,350.0,36,11.0,2.0,7.39,3.53,0.3,L6,C,152,0.63,115.98,0.22,4,0.99,331,3.62,0.83,2024-08-25,242.89,0.71
1635,ITM11635,Apparel,,92,10.0,8.0,6.63,2.18,0.28,L94,B,88,1.33,76.54,0.69,2,0.75,679,10.07,0.95,2024-09-15,118.22,0.765
1636,ITM11636,Apparel,400.0,85,10.0,7.0,3.35,4.38,0.76,L85,A,165,3.38,132.23,0.43,1,0.94,468,11.14,0.66,2024-07-22,261.71,0.806
1637,ITM11637,Pharma,275.0,29,7.0,3.0,28.79,1.56,0.9,L67,,45,2.02,112.9,1.28,0,0.79,272,4.33,0.71,2024-11-21,103.29,0.63
1638,ITM11638,Electronics,57.0,74,14.0,4.0,12.9,4.69,,L39,,63,0.7,59.66,1.58,3,0.77,301,8.5,0.66,2024-03-04,222.39,0.581
1639,ITM11639,Groceries,195.0,94,11.0,8.0,36.98,3.86,0.18,L59,B,154,3.14,40.85,1.08,1,0.99,129,10.29,0.83,2024-12-14,203.54,0.773
1640,ITM11640,Automotive,46.0,58,5.0,7.0,34.63,2.62,0.38,L83,C,109,2.27,,1.61,2,0.94,875,14.19,0.42,2024-01-16,68.39,0.66
1641,ITM11641,Groceries,295.0,10,5.0,6.0,16.59,6.6,0.69,L4,A,95,2.14,197.5,0.12,0,0.89,731,12.25,0.83,2024-05-03,46.1,0.895
1642,ITM11642,Groceries,159.0,19,3.0,9.0,9.66,9.53,0.43,L8,B,31,1.69,92.78,1.66,5,0.91,462,6.89,0.77,2024-07-09,42.35,0.562
1643,ITM11643,Electronics,318.0,56,11.0,6.0,6.02,2.47,0.59,L62,A,84,0.53,152.27,0.44,3,1.0,718,12.82,0.68,2024-09-07,198.77,0.803
1644,ITM11644,Electronics,464.0,68,8.0,4.0,37.13,7.26,0.77,L52,D,45,1.32,20.82,0.98,4,0.88,442,7.18,0.23,2024-10-31,13.75,0.54
1645,ITM11645,Electronics,306.0,71,4.0,3.0,23.07,7.55,0.47,L55,D,38,2.63,81.98,0.94,7,0.73,383,,0.82,2024-08-16,201.6,0.514
1646,ITM11646,Apparel,110.0,95,10.0,7.0,16.85,5.23,1.0,L88,B,179,1.74,120.26,1.76,3,0.72,938,5.78,0.31,2024-03-31,236.77,0.447
1647,ITM11647,Pharma,499.0,27,14.0,9.0,42.98,9.03,0.37,L14,C,169,4.43,152.73,1.94,5,0.9,377,12.27,0.97,2024-08-30,97.73,0.644
1648,ITM11648,Apparel,80.0,55,11.0,7.0,30.09,9.68,0.98,L63,C,151,1.14,110.39,0.58,2,0.9,51,14.38,0.27,2024-10-27,226.25,0.728
1649,ITM11649,Pharma,477.0,41,11.0,5.0,26.38,3.94,0.28,L92,A,27,4.44,107.91,0.23,7,0.92,252,14.77,0.78,2024-10-09,57.96,0.774
1650,ITM11650,Pharma,470.0,36,4.0,2.0,37.43,6.68,0.2,L57,C,47,2.32,155.14,1.34,2,0.73,307,9.95,0.49,2024-06-28,288.54,0.603
1651,ITM11651,Groceries,384.0,27,4.0,6.0,40.96,6.79,,L10,C,110,1.74,69.52,1.06,6,0.98,812,7.7,0.79,2024-06-25,77.3,0.631
1652,ITM11652,Groceries,366.0,48,9.0,7.0,34.62,4.33,0.73,L11,D,43,1.87,27.22,1.17,6,0.87,416,3.27,0.62,2024-03-24,151.63,0.505
1653,ITM11653,Pharma,182.0,58,,7.0,22.56,3.51,0.83,L42,B,130,1.99,75.96,0.19,2,0.89,195,2.44,0.7,2024-05-12,294.34,0.692
1654,ITM11654,Pharma,370.0,91,6.0,8.0,19.59,9.37,0.41,L78,D,96,2.78,40.21,1.57,2,0.71,886,8.26,0.26,2024-12-18,273.07,0.507
1655,ITM11655,Apparel,162.0,53,3.0,8.0,38.81,8.0,0.94,L19,B,169,2.09,193.53,0.54,9,0.99,427,11.19,0.97,2024-02-16,201.24,0.707
1656,ITM11656,Apparel,419.0,81,10.0,7.0,26.38,1.59,0.21,L9,A,119,3.41,119.73,0.74,9,0.87,490,,0.2,2024-05-25,117.07,0.434
1657,ITM11657,Groceries,272.0,63,4.0,3.0,35.51,1.64,0.13,L17,D,76,2.41,94.85,0.53,7,0.87,504,10.45,0.95,2024-01-15,213.03,0.71
1658,ITM11658,Electronics,288.0,43,5.0,2.0,44.63,9.26,,L36,B,52,3.52,183.29,1.9,2,0.98,456,8.99,0.65,2024-07-16,143.48,0.616
1659,ITM11659,Pharma,388.0,80,7.0,7.0,45.88,1.27,0.82,L80,C,132,3.22,181.07,0.42,1,0.98,836,14.17,0.41,2024-01-26,41.56,0.805
1660,ITM11660,Apparel,310.0,45,5.0,,14.61,7.04,0.71,L82,B,31,1.6,88.98,1.49,4,0.77,68,3.93,0.71,2024-03-24,,0.519
1661,ITM11661,Groceries,478.0,27,9.0,6.0,10.21,2.65,0.49,L75,C,96,4.16,176.2,0.57,6,0.98,929,9.27,0.74,2024-10-19,262.77,0.691
1662,ITM11662,Apparel,206.0,47,,,13.8,0.83,0.33,L71,A,86,4.1,22.16,0.91,7,0.92,482,6.79,0.78,2024-04-19,128.21,0.6
1663,ITM11663,Pharma,424.0,68,4.0,8.0,37.82,1.07,0.15,L92,C,134,4.95,178.29,1.99,0,0.71,478,4.66,0.21,2024-04-23,,0.447
